Sales_Person,Geo,Product_ID,Date,Amount,Customers,Boxes
SP18,G4,P11,02/07/22,1463,486,77
SP02,G6,P21,02/24/22,6272,155,448
SP19,G6,P17,04/01/21,3990,83,307
SP11,G5,P16,04/16/21,6958,210,994
SP20,G5,P20,01/25/21,9478,152,527
SP24,G6,P20,11/09/21,16877,218,1055
SP11,G4,P09,09/21/21,3689,269,462
SP03,G3,P15,03/29/21,6825,324,273
SP03,G6,P22,11/29/21,3591,38,164
SP10,G1,P22,11/17/21,2002,53,88
SP11,G2,P22,03/17/22,77,138,4
SP11,G2,P18,10/15/21,11186,56,1119
SP18,G4,P15,11/08/21,12600,230,504
SP08,G1,P12,01/27/22,4613,121,201
SP19,G6,P18,02/09/21,987,25,99
SP22,G6,P02,06/10/21,2247,258,94
SP25,G6,P19,02/22/22,10150,61,484
SP20,G1,P07,01/28/21,1981,142,91
SP07,G6,P07,06/22/21,3885,49,162
SP13,G2,P12,09/30/21,8666,186,362
SP20,G1,P12,04/19/21,11263,102,451
SP23,G2,P15,08/04/21,3913,336,164
SP18,G2,P16,03/30/21,24367,272,3481
SP16,G6,P12,08/12/21,903,507,40
SP09,G6,P22,11/23/21,14560,57,662
SP25,G2,P12,03/02/21,1211,258,49
SP01,G6,P14,03/03/21,539,58,77
SP04,G5,P06,03/16/22,6468,35,462
SP04,G2,P11,11/02/21,1911,180,96
SP16,G4,P19,03/10/22,3353,193,140
SP03,G4,P13,06/24/21,1225,119,62
SP03,G2,P03,07/02/21,9758,91,751
SP07,G3,P13,02/01/22,11571,25,579
SP05,G1,P07,01/11/21,6755,260,294
SP08,G4,P08,10/15/21,5285,13,378
SP14,G4,P02,03/05/21,6587,67,244
SP03,G3,P09,06/17/21,6426,26,714
SP14,G5,P04,08/30/21,5082,423,318
SP25,G3,P09,11/02/21,5005,8,501
SP24,G4,P02,01/28/21,2814,44,109
SP01,G1,P02,06/23/21,3059,241,118
SP05,G1,P17,08/13/21,3969,167,397
SP01,G4,P14,02/10/22,4753,115,595
SP05,G5,P14,02/26/21,6314,51,790
SP19,G4,P07,10/12/21,11578,359,527
SP15,G1,P09,01/12/22,1582,4,176
SP23,G6,P20,02/01/21,13930,97,871
SP15,G2,P01,09/03/21,11585,262,966
SP02,G3,P02,09/14/21,6216,131,240
SP19,G5,P07,04/08/21,14021,292,585
SP07,G1,P19,03/04/21,12537,205,523
SP13,G1,P09,11/08/21,7791,36,780
SP10,G4,P14,02/24/22,5453,56,546
SP05,G2,P01,03/10/21,672,293,56
SP02,G6,P16,02/19/21,5635,51,627
SP06,G3,P19,09/16/21,378,68,18
SP19,G5,P22,12/06/21,7518,111,301
SP18,G5,P22,08/30/21,3535,220,148
SP24,G5,P15,08/13/21,3892,232,145
SP01,G2,P10,05/19/21,7994,111,400
SP17,G3,P17,05/21/21,5012,95,386
SP25,G2,P18,07/22/21,8575,247,953
SP10,G6,P04,01/11/21,11354,18,668
SP20,G2,P22,02/26/21,15883,139,722
SP25,G5,P14,01/25/22,7959,189,796
SP19,G5,P15,08/27/21,2681,39,104
SP04,G6,P06,05/31/21,12103,134,807
SP21,G6,P01,10/12/21,6629,397,737
SP14,G2,P11,12/03/21,5677,189,299
SP11,G1,P15,12/03/21,7924,2,317
SP18,G6,P20,01/20/22,9723,442,541
SP12,G3,P11,01/26/21,7245,227,330
SP07,G2,P03,09/01/21,2422,162,221
SP22,G4,P03,11/30/21,4109,40,374
SP12,G1,P10,05/10/21,1477,481,83
SP04,G6,P02,12/14/21,11669,246,487
SP03,G6,P02,10/27/21,3682,413,142
SP12,G5,P15,04/02/21,798,45,34
SP14,G2,P09,02/10/22,13139,41,1314
SP07,G3,P07,12/14/21,6902,200,301
SP13,G4,P14,09/14/21,2835,175,355
SP14,G5,P09,03/30/21,13258,388,1326
SP08,G2,P06,08/31/21,2212,5,158
SP25,G5,P20,02/17/21,8211,54,514
SP07,G5,P08,06/07/21,2261,130,174
SP09,G6,P19,08/19/21,4081,327,178
SP21,G6,P13,03/29/21,4977,197,237
SP01,G6,P16,04/08/21,2821,121,353
SP01,G3,P19,12/17/21,8064,139,367
SP04,G6,P07,08/19/21,7987,104,333
SP18,G5,P12,03/15/22,11732,248,534
SP18,G2,P14,02/10/21,1162,74,130
SP21,G4,P13,08/12/21,4858,327,232
SP21,G3,P20,03/10/21,1722,441,115
SP12,G2,P07,10/12/21,9394,24,409
SP24,G1,P19,04/05/21,1092,137,52
SP09,G3,P05,07/20/21,10143,188,634
SP06,G2,P09,05/19/21,7070,99,643
SP06,G3,P15,10/04/21,4375,85,163
SP04,G1,P16,02/04/21,6713,432,840
SP24,G3,P11,04/12/21,308,83,14
SP10,G1,P08,08/30/21,5229,34,403
SP08,G4,P18,02/11/22,1806,67,181
SP18,G3,P06,12/03/21,4249,254,304
SP19,G2,P05,12/02/21,7742,19,484
SP09,G5,P13,02/02/21,868,286,42
SP14,G5,P07,04/08/21,9793,138,446
SP21,G4,P02,12/24/21,770,105,33
SP21,G5,P04,03/30/22,7595,31,475
SP06,G1,P05,01/05/21,13237,209,779
SP17,G6,P20,11/26/21,2639,181,165
SP15,G4,P21,02/14/22,2730,186,182
SP07,G6,P08,08/20/21,9786,270,816
SP08,G5,P10,03/26/21,6671,210,393
SP22,G5,P12,02/04/21,12565,301,547
SP08,G1,P10,01/04/22,12565,185,740
SP05,G2,P10,12/29/21,2982,75,166
SP24,G3,P08,12/22/21,5957,105,426
SP04,G2,P01,03/10/21,16919,159,1880
SP10,G6,P06,03/23/21,4200,146,248
SP13,G4,P22,10/01/21,5747,250,240
SP01,G3,P13,10/21/21,19103,80,1006
SP10,G5,P07,03/16/22,8547,180,342
SP22,G3,P19,04/23/21,7805,291,340
SP09,G5,P17,03/07/22,3927,172,303
SP07,G6,P21,12/15/21,1659,246,104
SP05,G5,P11,03/22/22,3038,71,160
SP20,G2,P11,08/17/21,882,529,45
SP18,G2,P17,01/08/21,7595,134,585
SP25,G3,P04,09/15/21,21861,160,1286
SP22,G4,P20,01/12/22,1694,242,113
SP12,G4,P01,11/04/21,7077,356,644
SP18,G5,P16,01/21/21,6461,91,718
SP08,G1,P04,12/08/21,2471,158,165
SP16,G1,P02,01/26/21,2114,155,82
SP18,G2,P12,11/09/21,8771,269,382
SP14,G4,P21,02/07/22,4641,18,357
SP14,G4,P17,09/06/21,1141,98,115
SP22,G4,P09,10/19/21,7581,302,690
SP20,G5,P15,10/01/21,10325,108,431
SP15,G1,P12,01/13/22,6370,436,290
SP06,G5,P21,09/08/21,3507,46,270
SP15,G1,P02,03/11/21,35,193,2
SP05,G3,P02,01/11/22,8316,236,320
SP06,G6,P14,07/02/21,11018,202,1574
SP22,G5,P11,03/09/22,2072,281,104
SP17,G1,P12,01/28/21,4718,14,215
SP12,G4,P21,12/24/21,5432,119,363
SP18,G5,P01,05/21/21,4606,7,419
SP11,G2,P01,09/20/21,8267,255,919
SP14,G6,P22,09/01/21,7511,39,342
SP08,G6,P08,02/17/22,5166,193,431
SP25,G6,P06,02/01/21,11970,181,798
SP20,G5,P03,08/23/21,8540,146,657
SP23,G1,P02,01/20/22,6573,32,274
SP15,G2,P12,08/24/21,2058,87,90
SP25,G1,P09,06/21/21,4949,8,550
SP10,G3,P14,11/15/21,5516,75,613
SP02,G5,P18,03/23/22,6566,325,657
SP21,G1,P09,03/02/21,4270,67,389
SP11,G1,P21,09/15/21,2219,49,171
SP15,G5,P20,08/31/21,2219,37,131
SP12,G2,P15,05/11/21,10262,16,381
SP17,G2,P05,11/18/21,3248,134,171
SP03,G6,P01,10/28/21,5292,285,530
SP14,G6,P03,04/19/21,10171,175,925
SP17,G2,P07,10/27/21,1225,4,49
SP10,G1,P06,02/07/22,847,147,57
SP21,G4,P03,03/26/21,2317,14,166
SP18,G6,P21,02/15/21,1757,93,110
SP02,G5,P22,04/21/21,10808,165,451
SP17,G1,P09,04/08/21,980,254,109
SP10,G2,P05,09/14/21,8323,150,439
SP13,G5,P18,07/15/21,6594,152,825
SP13,G3,P05,07/08/21,2835,1,167
SP15,G6,P11,02/16/21,9695,108,485
SP20,G1,P08,01/25/21,861,623,67
SP12,G2,P03,03/26/21,6447,299,538
SP12,G1,P14,03/17/21,4487,232,561
SP24,G4,P17,10/18/21,1400,237,117
SP10,G1,P04,07/08/21,7252,366,427
SP06,G6,P01,11/03/21,1988,212,199
SP25,G2,P10,03/22/21,3346,306,168
SP18,G1,P03,04/29/21,9625,5,875
SP13,G4,P04,05/12/21,546,31,35
SP04,G6,P11,08/26/21,5845,113,293
SP23,G6,P11,09/22/21,6930,124,330
SP17,G4,P20,05/21/21,9303,93,548
SP05,G1,P01,01/24/22,8099,285,900
SP09,G4,P10,06/14/21,7777,100,433
SP18,G1,P11,10/21/21,24451,472,1112
SP09,G1,P09,12/06/21,2926,194,326
SP06,G2,P03,07/09/21,2107,2,163
SP05,G2,P05,03/10/21,1428,55,84
SP22,G5,P17,05/07/21,8078,109,674
SP25,G4,P12,11/30/21,5880,128,236
SP09,G2,P04,01/06/22,5586,114,311
SP20,G3,P11,11/22/21,805,46,37
SP19,G3,P01,10/27/21,9429,130,858
SP13,G4,P12,07/15/21,1631,149,75
SP21,G5,P18,03/15/21,812,165,116
SP05,G3,P11,03/08/22,1792,245,95
SP02,G4,P15,12/07/21,2177,188,91
SP06,G5,P04,07/14/21,7749,529,431
SP10,G5,P10,01/26/21,10591,25,558
SP08,G2,P08,11/11/21,6230,97,520
SP05,G5,P17,03/02/22,6447,126,645
SP11,G5,P01,10/15/21,5775,27,482
SP03,G3,P02,01/24/22,7574,135,316
SP17,G3,P05,03/18/22,2338,95,124
SP14,G5,P14,03/16/22,6475,136,925
SP13,G3,P07,06/24/21,20580,177,858
SP20,G5,P21,03/03/22,1463,17,113
SP16,G6,P14,02/16/21,854,135,95
SP15,G6,P08,03/11/21,1463,130,133
SP02,G6,P19,03/10/21,21406,258,892
SP04,G3,P22,09/30/21,8967,100,374
SP22,G1,P09,04/19/21,1400,35,140
SP14,G3,P13,06/08/21,4571,43,229
SP02,G4,P21,02/07/22,4725,145,338
SP21,G5,P16,01/28/22,3745,98,535
SP23,G1,P17,09/08/21,539,101,54
SP25,G5,P05,11/29/21,4662,82,246
SP05,G5,P02,10/11/21,6209,222,230
SP11,G2,P10,06/08/21,777,79,41
SP19,G4,P16,05/05/21,1785,101,199
SP24,G5,P08,01/10/22,3346,103,279
SP05,G5,P10,02/16/22,6398,78,356
SP23,G6,P05,01/20/22,1477,129,87
SP13,G1,P08,08/31/21,13314,139,1211
SP16,G3,P11,04/28/21,9226,4,440
SP22,G6,P15,06/25/21,10514,473,439
SP06,G4,P10,03/16/22,1855,34,110
SP05,G4,P16,02/18/21,7266,328,808
SP06,G2,P08,03/15/22,7882,339,607
SP12,G6,P14,02/02/21,1456,111,182
SP05,G6,P16,01/20/21,4249,310,473
SP04,G2,P05,12/31/21,5719,139,301
SP01,G4,P17,01/24/22,10479,156,953
SP13,G3,P12,05/10/21,11445,144,521
SP12,G3,P07,07/13/21,4067,256,163
SP07,G3,P18,08/23/21,5586,419,798
SP24,G5,P01,02/08/21,5271,89,480
SP02,G1,P07,08/25/21,16380,23,656
SP07,G3,P06,08/31/21,3178,142,212
SP22,G2,P04,08/31/21,14,50,1
SP11,G6,P09,03/25/21,2254,242,226
SP17,G5,P10,02/10/21,3045,184,170
SP11,G2,P08,04/14/21,8512,117,710
SP22,G2,P14,07/05/21,3213,172,459
SP03,G5,P18,05/17/21,2226,159,223
SP18,G6,P04,11/29/21,8176,5,455
SP01,G6,P09,01/19/22,1792,445,180
SP12,G3,P08,09/30/21,4221,84,384
SP10,G4,P22,10/04/21,7217,153,314
SP17,G5,P01,10/05/21,15463,415,1406
SP07,G6,P12,05/06/21,11837,113,515
SP25,G2,P22,03/09/22,1456,177,67
SP11,G6,P19,10/19/21,2807,263,123
SP03,G3,P06,08/31/21,4326,363,289
SP10,G5,P20,08/26/21,5852,57,326
SP23,G2,P08,02/04/22,9415,152,856
SP06,G6,P04,05/21/21,5936,195,396
SP13,G2,P17,05/19/21,3003,386,231
SP01,G5,P10,11/04/21,18186,110,1011
SP20,G6,P16,11/10/21,2149,132,269
SP07,G6,P22,10/19/21,6552,23,285
SP17,G3,P15,04/08/21,2065,216,77
SP13,G3,P16,01/21/22,5166,46,738
SP18,G4,P02,11/10/21,7924,21,331
SP18,G5,P18,10/27/21,10017,77,1113
SP07,G4,P09,03/08/22,3045,133,381
SP21,G3,P17,07/13/21,2681,49,244
SP14,G3,P03,08/16/21,3262,290,251
SP23,G2,P10,02/15/22,3927,51,219
SP04,G6,P10,03/12/21,5187,9,289
SP13,G6,P20,10/13/21,6664,227,392
SP24,G1,P22,11/29/21,17864,139,745
SP25,G2,P09,03/14/22,5929,237,659
SP22,G2,P21,06/18/21,20601,247,1585
SP06,G6,P03,02/22/21,4284,36,357
SP10,G3,P03,02/03/21,3584,29,256
SP21,G4,P14,09/27/21,10150,194,1450
SP09,G3,P20,02/09/22,763,343,48
SP17,G1,P02,04/14/21,3500,45,146
SP11,G6,P03,11/08/21,11529,15,824
SP24,G1,P09,12/01/21,1729,153,193
SP16,G5,P21,10/27/21,2961,117,228
SP15,G6,P06,04/28/21,9520,85,635
SP25,G5,P19,08/20/21,4711,36,197
SP21,G4,P16,11/15/21,4725,113,591
SP09,G6,P20,11/11/21,21,63,2
SP09,G6,P10,03/25/21,2366,229,125
SP08,G4,P15,06/15/21,5810,72,224
SP01,G3,P08,09/30/21,7693,3,700
SP22,G4,P04,12/01/21,5201,241,326
SP06,G3,P10,03/30/22,784,276,44
SP14,G1,P02,05/25/21,1729,63,70
SP15,G2,P11,08/19/21,3304,131,166
SP11,G6,P16,01/14/22,973,34,122
SP25,G6,P22,03/18/22,2051,248,94
SP02,G1,P18,10/27/21,2681,204,269
SP24,G2,P18,01/11/21,3395,244,340
SP02,G5,P16,08/30/21,455,129,57
SP22,G2,P16,04/06/21,2555,180,320
SP14,G6,P16,03/10/21,7448,9,1242
SP08,G6,P15,02/28/22,4179,124,155
SP09,G5,P09,02/22/21,2709,116,271
SP13,G1,P14,12/01/21,504,19,56
SP10,G3,P17,07/14/21,1918,50,160
SP19,G2,P19,11/03/21,7861,284,375
SP12,G3,P03,05/07/21,1701,209,155
SP15,G3,P11,11/08/21,2688,76,142
SP23,G5,P22,02/04/21,5705,382,229
SP18,G3,P02,06/03/21,2506,111,93
SP10,G4,P15,01/13/21,5278,158,203
SP20,G2,P02,02/18/22,2310,49,89
SP21,G6,P21,03/28/22,3794,109,253
SP16,G5,P22,08/17/21,7553,520,329
SP11,G3,P12,09/17/21,5747,186,230
SP05,G2,P02,01/25/22,574,45,22
SP20,G5,P18,10/27/21,5068,265,507
SP22,G2,P10,08/12/21,3367,178,169
SP14,G1,P09,07/20/21,112,499,12
SP15,G1,P17,02/04/21,4046,200,312
SP19,G6,P01,03/16/21,4144,131,377
SP21,G2,P06,07/20/21,3626,127,242
SP21,G2,P03,11/15/21,3514,78,293
SP03,G2,P21,01/27/22,1323,10,102
SP22,G5,P02,06/29/21,9954,62,369
SP04,G5,P12,08/13/21,4697,36,196
SP21,G1,P05,08/03/21,6671,194,371
SP10,G4,P08,11/16/21,6153,60,474
SP15,G1,P20,03/15/21,4102,167,242
SP22,G1,P08,01/25/22,1148,301,82
SP10,G2,P17,01/18/22,140,198,13
SP03,G4,P03,09/06/21,812,152,68
SP03,G6,P08,09/24/21,5649,129,435
SP12,G3,P02,02/07/22,7021,129,281
SP07,G5,P07,10/12/21,4172,59,182
SP03,G3,P08,11/11/21,1624,17,148
SP01,G3,P16,02/19/21,1918,87,274
SP16,G2,P20,03/15/22,2114,128,133
SP02,G1,P13,02/11/22,3346,307,160
SP25,G2,P04,07/15/21,14812,176,926
SP20,G3,P02,07/23/21,8092,149,300
SP01,G6,P05,08/17/21,5355,35,298
SP10,G2,P09,12/24/21,9289,334,1162
SP07,G2,P20,03/01/21,7455,59,466
SP12,G4,P19,12/03/21,224,37,11
SP10,G1,P10,08/25/21,19929,40,1049
SP09,G6,P07,09/09/21,4746,270,198
SP05,G6,P04,02/07/22,7245,144,403
SP24,G2,P04,05/07/21,9079,316,606
SP07,G2,P22,03/31/21,4445,10,194
SP14,G6,P01,03/01/22,2786,99,310
SP15,G5,P12,12/29/21,2737,12,110
SP13,G5,P13,03/17/22,3248,42,163
SP18,G6,P16,10/28/21,378,119,48
SP18,G5,P03,03/19/21,11942,3,996
SP25,G1,P02,04/28/21,13125,174,505
SP18,G6,P11,11/12/21,2268,112,120
SP20,G3,P18,04/14/21,6244,2,625
SP22,G5,P10,03/28/22,3759,32,188
SP20,G2,P08,12/31/21,8400,228,647
SP24,G1,P16,02/05/21,5516,38,690
SP07,G6,P09,04/22/21,11382,57,1035
SP21,G2,P04,11/11/21,3080,6,172
SP11,G1,P13,04/07/21,112,66,6
SP21,G2,P02,05/04/21,1540,333,65
SP15,G2,P10,10/01/21,7259,159,427
SP12,G1,P17,01/06/22,1519,138,152
SP04,G2,P17,12/15/21,4305,33,332
SP08,G3,P13,06/23/21,4354,293,230
SP09,G6,P14,05/31/21,5859,205,586
SP05,G1,P21,10/29/21,4249,40,304
SP12,G3,P22,05/11/21,3906,261,170
SP03,G2,P16,11/29/21,8260,331,918
SP17,G3,P11,04/07/21,2317,317,122
SP14,G1,P04,08/12/21,10948,39,609
SP13,G2,P02,11/09/21,2184,220,84
SP09,G5,P11,12/31/21,616,320,31
SP14,G2,P04,03/29/21,1302,125,82
SP16,G5,P10,06/29/21,553,176,33
SP23,G3,P04,04/16/21,15022,106,939
SP21,G5,P10,03/29/22,196,48,11
SP04,G1,P22,01/27/21,1855,148,81
SP10,G1,P17,01/25/21,5789,21,579
SP15,G3,P10,06/22/21,1246,77,66
SP01,G5,P03,01/18/22,7245,53,558
SP02,G6,P10,04/12/21,6832,18,380
SP13,G2,P16,09/22/21,8827,40,1472
SP16,G2,P18,02/16/22,8547,86,1069
SP24,G4,P06,08/19/21,3556,105,254
SP06,G3,P02,10/27/21,8848,15,328
SP04,G2,P13,03/03/22,336,67,18
SP22,G4,P08,03/23/21,5383,300,449
SP24,G2,P02,08/06/21,3395,9,126
SP22,G4,P07,01/27/22,2408,201,101
SP19,G5,P09,07/14/21,15176,124,1518
SP17,G4,P17,11/18/21,1162,95,117
SP14,G4,P13,10/18/21,6244,107,284
SP08,G6,P10,12/31/21,2891,58,161
SP03,G1,P11,01/25/22,7336,5,350
SP19,G5,P06,11/10/21,1680,164,99
SP12,G4,P07,01/11/22,378,53,18
SP18,G3,P05,11/03/21,1589,251,100
SP10,G3,P13,02/14/22,2254,237,113
SP25,G5,P03,12/21/21,19621,368,1784
SP03,G4,P17,03/29/22,8085,229,622
SP25,G5,P02,06/03/21,4816,94,179
SP19,G6,P16,02/23/22,168,344,19
SP03,G3,P12,03/02/21,12565,245,524
SP07,G5,P20,05/20/21,2247,51,133
SP10,G3,P08,08/23/21,11452,94,881
SP17,G3,P01,05/14/21,13559,234,1507
SP01,G6,P08,03/29/22,420,247,35
SP20,G2,P07,09/15/21,7560,49,329
SP19,G1,P15,01/04/21,4025,177,155
SP01,G3,P15,01/20/22,9856,260,380
SP15,G6,P03,05/27/21,154,96,11
SP19,G6,P04,01/14/21,11123,218,655
SP06,G2,P14,01/12/22,2366,97,263
SP23,G4,P21,01/18/22,7000,98,438
SP16,G1,P20,07/05/21,7553,51,473
SP23,G3,P06,07/26/21,1407,126,94
SP03,G4,P06,04/19/21,7875,602,464
SP07,G1,P10,01/11/22,16856,326,888
SP06,G4,P09,02/04/21,8393,154,1050
SP03,G5,P11,05/21/21,9135,360,457
SP03,G6,P14,06/02/21,13083,253,1309
SP03,G6,P06,10/18/21,4851,93,324
SP24,G5,P12,01/07/22,679,79,28
SP08,G3,P09,01/24/22,7903,115,719
SP20,G1,P17,01/13/21,8687,123,724
SP05,G3,P13,07/07/21,1974,61,90
SP11,G6,P22,02/03/21,9954,20,415
SP06,G5,P16,12/10/21,4550,209,506
SP08,G6,P12,04/22/21,1386,70,58
SP22,G2,P19,06/09/21,1344,122,62
SP19,G6,P05,12/28/21,889,7,47
SP17,G6,P14,09/14/21,10220,124,1022
SP09,G2,P09,08/25/21,1085,362,99
SP12,G4,P03,11/01/21,4473,375,345
SP22,G1,P21,02/10/21,917,190,58
SP19,G4,P04,07/01/21,1029,159,65
SP16,G5,P15,01/05/22,1484,48,62
SP06,G2,P18,04/16/21,9870,26,987
SP05,G6,P21,09/14/21,4627,142,290
SP25,G3,P14,01/19/22,12117,370,1731
SP23,G6,P07,01/13/21,5971,71,260
SP12,G2,P20,03/02/21,3059,311,204
SP07,G2,P08,01/29/21,7406,145,529
SP06,G1,P21,01/25/22,5040,123,388
SP22,G5,P05,01/03/22,4963,189,262
SP09,G4,P14,05/11/21,6727,22,841
SP02,G2,P18,03/15/22,9513,274,1190
SP07,G4,P16,01/21/21,19523,57,3254
SP03,G4,P11,10/27/21,10521,158,554
SP03,G5,P01,06/24/21,3416,100,380
SP08,G5,P19,11/29/21,3346,225,140
SP05,G5,P03,09/29/21,4837,139,404
SP22,G1,P18,02/17/21,3591,226,449
SP17,G5,P08,09/23/21,9366,272,721
SP22,G6,P10,04/16/21,1344,147,80
SP11,G5,P14,11/11/21,2135,208,238
SP06,G5,P14,01/24/22,4130,345,413
SP25,G6,P08,05/20/21,12404,211,955
SP23,G1,P06,11/03/21,1379,191,99
SP24,G5,P16,05/27/21,4802,374,534
SP09,G2,P10,11/05/21,217,161,11
SP06,G4,P19,12/31/21,4746,18,198
SP12,G3,P12,10/13/21,11844,421,474
SP25,G4,P15,05/10/21,1785,132,75
SP07,G5,P03,04/28/21,7518,106,684
SP14,G1,P18,03/01/22,301,348,38
SP04,G5,P17,11/03/21,5705,274,571
SP13,G4,P17,06/23/21,3472,12,290
SP01,G3,P03,07/15/21,9205,402,768
SP04,G2,P14,07/15/21,5306,305,664
SP22,G2,P13,11/08/21,4431,269,202
SP12,G4,P20,01/14/22,9373,297,586
SP14,G5,P12,02/24/22,1645,56,66
SP08,G3,P16,02/18/22,8568,125,952
SP18,G1,P21,10/19/21,4921,271,308
SP21,G3,P05,08/05/21,12117,126,713
SP23,G4,P06,07/28/21,9975,49,713
SP16,G2,P11,06/23/21,161,191,9
SP11,G5,P04,05/18/21,2030,57,136
SP18,G3,P14,05/11/21,4949,421,550
SP20,G5,P09,06/15/21,12971,197,1442
SP01,G4,P06,01/29/21,13146,3,822
SP07,G4,P06,03/25/21,4445,11,278
SP03,G5,P13,06/02/21,1855,278,93
SP02,G2,P14,01/14/22,7035,14,704
SP16,G1,P03,09/03/21,11326,153,1030
SP14,G4,P08,11/18/21,1428,250,102
SP16,G5,P01,03/10/22,12355,37,1030
SP25,G6,P20,04/23/21,1211,241,76
SP17,G2,P15,03/29/22,4662,178,187
SP14,G2,P01,09/22/21,8372,183,762
SP03,G4,P07,08/04/21,693,175,32
SP24,G6,P18,09/01/21,2926,165,293
SP21,G5,P03,12/01/21,8246,270,688
SP19,G4,P06,07/09/21,1078,289,77
SP03,G1,P16,03/16/21,3983,301,498
SP24,G5,P20,08/06/21,6132,80,384
SP17,G2,P22,11/12/21,3689,126,148
SP08,G2,P02,09/01/21,2989,146,125
SP14,G2,P07,01/18/22,11935,253,498
SP20,G4,P02,10/04/21,1190,300,48
SP03,G6,P15,10/22/21,16870,671,703
SP11,G3,P06,10/26/21,224,69,15
SP03,G4,P10,01/13/22,6181,338,310
SP02,G5,P01,05/25/21,2030,289,170
SP18,G1,P13,03/18/21,1148,8,53
SP07,G2,P02,02/15/22,5747,333,222
SP13,G6,P14,02/04/21,5264,187,752
SP14,G5,P03,02/05/21,10997,261,846
SP05,G5,P16,09/24/21,4935,98,705
SP15,G2,P04,07/01/21,10878,63,726
SP06,G4,P22,09/16/21,6566,128,299
SP02,G1,P06,05/19/21,10262,150,642
SP02,G5,P08,08/25/21,9968,95,831
SP14,G5,P19,05/12/21,12789,398,557
SP21,G5,P02,06/09/21,2443,7,91
SP09,G4,P21,04/27/21,1666,82,105
SP22,G5,P08,03/11/22,637,113,54
SP07,G6,P17,02/22/21,4928,62,493
SP15,G4,P01,12/30/21,889,227,81
SP19,G6,P21,04/19/21,3311,155,255
SP16,G1,P11,02/26/21,4879,409,222
SP06,G3,P13,01/25/21,133,99,7
SP21,G4,P19,08/02/21,1715,140,82
SP08,G4,P05,05/07/21,1694,54,106
SP25,G2,P15,11/16/21,6678,475,257
SP06,G4,P14,03/17/21,11186,216,1243
SP16,G4,P10,01/12/21,8806,432,518
SP04,G2,P03,01/12/22,9023,90,695
SP18,G5,P21,05/21/21,798,45,54
SP13,G3,P14,05/25/21,2268,42,227
SP12,G3,P17,12/31/21,3241,128,271
SP01,G3,P17,03/11/22,5586,2,466
SP20,G6,P19,03/01/21,4305,126,180
SP09,G1,P03,05/19/21,3997,77,364
SP04,G2,P08,01/29/21,7931,11,661
SP14,G1,P06,07/13/21,11466,7,765
SP14,G4,P06,09/09/21,3353,119,240
SP18,G1,P19,02/11/22,6622,52,276
SP13,G6,P02,03/30/22,315,88,14
SP15,G6,P01,02/01/22,1232,52,137
SP23,G6,P22,09/24/21,6391,458,267
SP10,G1,P21,02/10/21,868,325,62
SP20,G3,P05,08/12/21,6734,129,397
SP14,G4,P15,06/16/21,4277,237,179
SP17,G6,P19,01/29/21,8540,131,372
SP25,G5,P22,10/19/21,1778,341,72
SP19,G2,P17,08/25/21,1589,173,133
SP03,G3,P04,01/21/21,8554,65,504
SP22,G2,P09,03/28/22,2415,326,220
SP21,G6,P16,01/14/22,7007,161,876
SP10,G3,P07,08/30/21,9009,81,376
SP04,G6,P16,05/17/21,5404,160,772
SP02,G4,P17,10/21/21,14203,169,1292
SP15,G3,P02,01/13/22,1078,32,40
SP20,G5,P13,05/12/21,8113,38,369
SP11,G5,P20,07/06/21,7665,77,511
SP03,G2,P20,12/30/21,5453,257,341
SP05,G2,P19,10/13/21,3815,66,159
SP16,G3,P04,07/19/21,3948,27,247
SP18,G1,P16,10/15/21,8652,9,1442
SP08,G1,P13,06/02/21,2254,68,108
SP06,G6,P07,09/29/21,6223,39,249
SP10,G1,P11,05/31/21,371,60,20
SP23,G4,P02,03/28/22,3507,134,147
SP25,G2,P02,12/01/21,1967,232,79
SP17,G1,P13,09/13/21,938,52,50
SP08,G3,P21,03/30/22,9639,365,689
SP01,G5,P16,07/23/21,11116,104,1236
SP13,G2,P14,08/30/21,4207,390,526
SP21,G2,P07,08/26/21,5439,325,227
SP07,G5,P15,06/29/21,3353,139,125
SP21,G4,P05,02/16/21,3486,28,206
SP18,G5,P14,11/04/21,4795,352,533
SP21,G5,P08,03/04/21,6027,98,548
SP21,G6,P11,03/24/22,7588,447,380
SP17,G1,P05,03/11/22,16576,20,1036
SP21,G3,P10,03/02/21,6188,1,364
SP15,G5,P09,01/03/22,1834,113,167
SP22,G1,P11,08/30/21,19376,388,923
SP20,G5,P01,11/03/21,4298,165,391
SP21,G6,P18,08/11/21,119,113,17
SP02,G4,P09,02/15/21,5040,60,504
SP06,G1,P18,10/05/21,9142,215,1143
SP11,G5,P13,05/10/21,2093,361,111
SP18,G6,P15,06/30/21,2639,236,106
SP01,G4,P20,10/27/21,9639,40,643
SP03,G6,P10,11/18/21,14840,192,742
SP13,G1,P20,07/29/21,1932,76,108
SP12,G1,P21,03/01/22,672,116,42
SP06,G5,P01,04/22/21,343,191,39
SP11,G4,P06,01/21/21,10479,174,655
SP09,G3,P08,11/16/21,35,25,3
SP09,G3,P06,09/10/21,2289,185,144
SP06,G5,P08,07/06/21,9058,189,647
SP17,G2,P02,12/20/21,3297,164,138
SP06,G3,P06,02/09/22,917,193,66
SP01,G5,P08,11/25/21,11893,66,915
